ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
1266,Mais Amor e Menos Drama,musica1266,musica1266_trecho4,"Antes de te entregar meu coração Eu preciso saber da sua intenção Se é só fogo de palha, qualquer boca apaga Se for por aí, a gente para",Henrique & Juliano,2017,28,https://www.letras.mus.br/henrique-e-juliano/mais-amor-e-menos-drama/,-1
1266,Mais Amor e Menos Drama,musica1266,musica1266_trecho5,Para na minha cama até dizer que me ama Mais amor e menos drama Para na minha cama até dizer que me ama Mais amor e menos drama,Henrique & Juliano,2017,28,https://www.letras.mus.br/henrique-e-juliano/mais-amor-e-menos-drama/,-1
1266,Mais Amor e Menos Drama,musica1266,musica1266_trecho6,"E quando eu tento ir devagar, daí cê vem pra cima Basta uma mensagem e olha você virando a esquina Na minha intimidade, você foi entrando Meus pais já te aprovaram e a gente tá só ficando",Henrique & Juliano,2017,37,https://www.letras.mus.br/henrique-e-juliano/mais-amor-e-menos-drama/,-1
1266,Mais Amor e Menos Drama,musica1266,musica1266_trecho11,Para na minha cama até dizer que me ama Mais amor e menos drama Para na minha cama até dizer que me ama Mais amor e menos drama Mais amor e menos drama,Henrique & Juliano,2017,33,https://www.letras.mus.br/henrique-e-juliano/mais-amor-e-menos-drama/,-1
1241,Mais Que Pai e Filho,musica1241,musica1241_trecho5,Que bom que Deus fez de nós dois mais do que pai e filho Permitiu que a gente dividisse o brilho do Sol Que pra muitos jamais vai nascer,Rick & Renner,2008,29,https://www.letras.mus.br/rick-e-renner/1304408/,-1
1441,Mais Um Ano Juntos,musica1441,musica1441_trecho2,"Parabéns pra nós, amor Eu passei no jardim E te trouxe essa flor Na falta de champanhe Tem suco de laranja E esse bolinho de chocolate Que eu sei que você ama",Marcos & Belutti,2017,32,https://www.letras.mus.br/marcos-belutti/mais-um-ano-juntos/,-1
1441,Mais Um Ano Juntos,musica1441,musica1441_trecho8,"Tem mais uma coisinha, quase eu me esqueci Um cartãozinho lindo, nele eu escrevi Que o meu maior tesouro é seu amor querida Muito obrigado por você existir na minha vida",Marcos & Belutti,2017,31,https://www.letras.mus.br/marcos-belutti/mais-um-ano-juntos/,-1
166,Mala Amarela (part. José Camillo),musica166,musica166_trecho1,"Eram quatro e meia, passava um pouquinho O fosco clarinho rasgava o varjão Era o trem noturno que vinha apontando E logo parando na velha estação Meu corpo tremia, meus olhos molhados O meu pai do lado e a mala no chão Beijei o seu rosto e disse na hora O mundo lá fora me espera paizão",Daniel,2005,57,https://www.letras.mus.br/daniel/319866/,-1
166,Mala Amarela (part. José Camillo),musica166,musica166_trecho2,"Entrei no vagão, corri pra janela A mala amarela do velho catei O trem deu partida, soqueou bruscamente E ali novamente sua mão eu beijei Um pouco pra adiante vi minha casinha E a minha mãezinha de pé no portão Ela não me viu e do trem na corrida Ouvi as latidas do velho sultão",Daniel,2005,55,https://www.letras.mus.br/daniel/319866/,-1
783,Malú,musica783,musica783_trecho2,"Pedi a conta e saí, na avenida ouvi: Me espere, também vou No agito da noite urbana, sem trauma e sem drama, sua história contou Em silêncio no carro ficamos, quando suas mãos o meu corpo tocou Num abraço, mil beijos trocamos, me levando para o céu azul Com o Sol me aquecendo, acordei, onde mora não sei, o seu nome é Malu",Di Paullo e Paulino,2011,63,https://www.letras.mus.br/di-paulo-e-paulino/malu/,-1
305,Manda um Oi (part. Simone Mendes),musica305,musica305_trecho1,"Você já foi de A a Z nos meus contatos Já revirou todas conversas de cima pra baixo Não viu foto, não viu vídeo, não viu nada suspeito Mas o erro do errado é achar que faz tudo direito",Guilherme & Benuto,2024,39,https://www.letras.mus.br/guilherme-e-benuto/manda-um-oi-part-simone-mendes/,-1
305,Manda um Oi (part. Simone Mendes),musica305,musica305_trecho5,Aí não teve o que fazer Aí eu vou falar o quê?,Guilherme & Benuto,2024,12,https://www.letras.mus.br/guilherme-e-benuto/manda-um-oi-part-simone-mendes/,-1
305,Manda um Oi (part. Simone Mendes),musica305,musica305_trecho6,Mas um detalhe não escapou do seu olho Ele cismou com um contato diferente e disse Fala com ele agora na minha frente,Guilherme & Benuto,2024,23,https://www.letras.mus.br/guilherme-e-benuto/manda-um-oi-part-simone-mendes/,-1
305,Manda um Oi (part. Simone Mendes),musica305,musica305_trecho7,Manda um oi aí pra eu ver Ele falando com você Pra eu ver o grau de intimidade Se o nada a ver tem mesmo nada a ver,Guilherme & Benuto,2024,28,https://www.letras.mus.br/guilherme-e-benuto/manda-um-oi-part-simone-mendes/,-1
305,Manda um Oi (part. Simone Mendes),musica305,musica305_trecho10,Não teve o que fazer (não teve o que fazer) Aí eu vou falar o quê? (Eu vou falar o quê?),Guilherme & Benuto,2024,21,https://www.letras.mus.br/guilherme-e-benuto/manda-um-oi-part-simone-mendes/,-1
1372,Maneira Errada,musica1372,musica1372_trecho1,Eu te prometo não prometer nada Também prometo não te cobrar nada A minha vida ainda vai ser minha E as suas coisas continuam suas,Jorge & Mateus,2015,25,https://www.letras.mus.br/jorge-mateus/maneira-errada/,-1
1372,Maneira Errada,musica1372,musica1372_trecho2,E mesmo que ninguém entenda nada Falar de amor é fácil todo mundo fala Quem são eles pra dizer Que eu tô amando da maneira errada,Jorge & Mateus,2015,26,https://www.letras.mus.br/jorge-mateus/maneira-errada/,-1
576,Marca Evidente,musica576,musica576_trecho1,"Sentimento dividido no tempo perdido buscando te ter Sinto no ar que respiro seu cheiro e prefiro não lembrar você Ficou marca evidente que vive presente no meu coração Por caminho diferente, o amor entre a gente não teve razão",Israel & Rodolffo,2012,40,https://www.letras.mus.br/israel-rodolfo/1793990/,-1
576,Marca Evidente,musica576,musica576_trecho2,"Mas já chega, assim não dá Desculpe, amor, vou te deixar Sei que vai me entender Adeus, foi bom te conhecer",Israel & Rodolffo,2012,21,https://www.letras.mus.br/israel-rodolfo/1793990/,-1
576,Marca Evidente,musica576,musica576_trecho5,"Você, você Você, você",Israel & Rodolffo,2012,4,https://www.letras.mus.br/israel-rodolfo/1793990/,-1
576,Marca Evidente,musica576,musica576_trecho9,"Você, você Você, você Você, você Você, você",Israel & Rodolffo,2012,8,https://www.letras.mus.br/israel-rodolfo/1793990/,-1
230,Maus Bocados,musica230,musica230_trecho4,"Também passei E te liguei bêbado fora de hora Que nem cê tá fazendo agora Ligando a cobrar Chorando, querendo me amar",Cristiano Araújo,2013,22,https://www.letras.mus.br/cristiano-araujo/maus-bocados/,-1
395,Me Ama Ou Me Larga,musica395,musica395_trecho4,"Se você quer que eu fique Me pega, faça, aqui no chão da sala Me entrelaça Até eu pedir água (diga!) (Me ama ou me larga) Se você quer que eu fique Me pega, faça, aqui no chão da sala Me entrelaça Até eu pedir água Me ama ou me larga",Simone Mendes,2025,51,https://www.letras.mus.br/simone-mendes/me-ama-ou-me-larga/,-1
395,Me Ama Ou Me Larga,musica395,musica395_trecho7,"Se você quer que eu fique Me pega, faça, aqui no chão da sala Me entrelaça Até eu pedir água Me ama ou me larga Se você quer que eu fique Me pega, faça, aqui no chão da sala Me entrelaça Até eu pedir água Me ama ou me larga",Simone Mendes,2025,50,https://www.letras.mus.br/simone-mendes/me-ama-ou-me-larga/,-1
380,Me Apaixonei (A Primeira Vez Que Eu Te Vi),musica380,musica380_trecho1,"A primeira vez que eu te vi Pensei até que fosse uma miragem Ao me aproximar, tentei falar Faltou coragem",Eduardo Costa,2006,20,https://www.letras.mus.br/eduardo-costa/502244/,-1
380,Me Apaixonei (A Primeira Vez Que Eu Te Vi),musica380,musica380_trecho4,Pensei que nunca mais ia te ver Chorei sem querer E eu sem uma chance pra dizer O quanto estava apaixonado por você,Eduardo Costa,2006,23,https://www.letras.mus.br/eduardo-costa/502244/,-1
380,Me Apaixonei (A Primeira Vez Que Eu Te Vi),musica380,musica380_trecho5,A primeira vez que eu te vi No peito o coração bateu a mil e explodiu Ao me aproximar senti no corpo um arrepio,Eduardo Costa,2006,24,https://www.letras.mus.br/eduardo-costa/502244/,-1
380,Me Apaixonei (A Primeira Vez Que Eu Te Vi),musica380,musica380_trecho8,Pensei que nunca mais ia te ver Chorei sem querer E eu sem uma chance pra dizer O quanto estava apaixonado por você Chorei sem querer,Eduardo Costa,2006,26,https://www.letras.mus.br/eduardo-costa/502244/,-1
1101,Me Apego,musica1101,musica1101_trecho1,"A sua voz me segue junto ao som do vento Teu cheiro me persegue, afio pelo ar Em flashes te desenho em meu pensamento Até de olhos fechados vejo o seu olhar Ah, o teu olhar",Cristiano Araújo,2012,36,https://www.letras.mus.br/cristiano-araujo/2003141/,-1
1101,Me Apego,musica1101,musica1101_trecho3,"Quero de novo, todo dia, cada dia mais Eu me apaixono nas loucuras que a gente faz É nesse teu jeitinho que eu me apego bem facinho",Cristiano Araújo,2012,27,https://www.letras.mus.br/cristiano-araujo/2003141/,-1
636,Me Bloqueia,musica636,musica636_trecho1,"Seu corpo tá aí Mas a cabeça tá aqui Lutando contra o sentimento Rindo, mas chorando por dentro",Zé Neto e Cristiano,2023,18,https://www.letras.mus.br/ze-neto-cristiano/me-bloqueia/,-1
636,Me Bloqueia,musica636,musica636_trecho2,E quando toca a nossa música É a canção do desespero Vai pro banheiro da balada E chora em frente ao espelho,Zé Neto e Cristiano,2023,22,https://www.letras.mus.br/ze-neto-cristiano/me-bloqueia/,-1
842,Me Caiu Tão Bem (part. Gustavo Mioto),musica842,musica842_trecho1,Sou um cara normal Que usa um boné pra trás e não gosta de roupa social Posso contar piada Mas não sei nenhuma frase de amor decorada,Murilo Huff,2024,27,https://www.letras.mus.br/murilo-huff/me-caiu-tao-bem-part-gustavo-mioto/,-1
842,Me Caiu Tão Bem (part. Gustavo Mioto),musica842,musica842_trecho2,"Se até a bússola já virou GPS O DVD um dia foi VHS Pra combinar com seu vestido, eu abro uma exceção Já tô na loja escolhendo uma camisa de botão",Murilo Huff,2024,31,https://www.letras.mus.br/murilo-huff/me-caiu-tao-bem-part-gustavo-mioto/,-1
842,Me Caiu Tão Bem (part. Gustavo Mioto),musica842,musica842_trecho3,"Onde você tava esse tempo todo? Hoje eu sou outro, olha o que eu mudei Não é a camisa, nem o estilo novo É você que me caiu tão bem Onde você tava esse tempo todo? Hoje eu sou outro, olha o que eu mudei Não é a camisa, nem o estilo novo É você que me caiu tão bem Foi você que me caiu tão bem",Murilo Huff,2024,67,https://www.letras.mus.br/murilo-huff/me-caiu-tao-bem-part-gustavo-mioto/,-1
842,Me Caiu Tão Bem (part. Gustavo Mioto),musica842,musica842_trecho5,"Onde você tava esse tempo todo? Hoje eu sou outro, olha o que eu mudei Não é a camisa, nem o estilo novo É você que me caiu tão bem Onde você tava esse tempo todo? Hoje eu sou outro, olha o que eu mudei Não é a camisa, nem o estilo novo É você que me caiu tão bem É você que me caiu tão bem (tão bem)",Murilo Huff,2024,69,https://www.letras.mus.br/murilo-huff/me-caiu-tao-bem-part-gustavo-mioto/,-1
